0,Sun Oct 09 14:28:46 EDT 2016,true,main\RunTests.java,typeDefined,RunTests,No Expected Tag
1,Thu Oct 13 21:59:32 EDT 2016,true,grail\RotateRightArmCommand.java,typeDefined,RotateRightArmCommand,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,mp\OvalImpl.java,typeDefined,OvalImpl,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,mp\StringShape.java,typeDefined,StringShape,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,grail\CallCommand.java,typeDefined,CallCommand,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,mp\GorgeAndBridge.java,typeDefined,GorgeAndBridge,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,mp\GorgeAndBridgeImpl.java,typeDefined,GorgeAndBridgeImpl,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,mp\BridgeSceneImpl.java,typeDefined,BridgeSceneImpl,No Expected Tag
1,Thu Oct 13 21:59:33 EDT 2016,true,grail\SleepCommand.java,typeDefined,SleepCommand,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\ThreadCommand.java,typeDefined,ThreadCommand,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\StartToken.java,typeDefined,StartToken,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\WordTokenImpl.java,typeDefined,WordTokenImpl,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\RotateLeftArmCommand.java,typeDefined,RotateLeftArmCommand,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,mp\AngleShape.java,typeDefined,AngleShape,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,mp\AngleShapeImpl.java,typeDefined,AngleShapeImpl,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\ScanString.java,typeDefined,ScanString,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,mp\StringShapeImpl.java,typeDefined,StringShapeImpl,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\WaitCommand.java,typeDefined,WaitCommand,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\NumberTokenImpl.java,typeDefined,NumberTokenImpl,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,mp\ImageImpl.java,typeDefined,ImageImpl,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,grail\RedoCommand.java,typeDefined,RedoCommand,No Expected Tag
1,Thu Oct 13 21:59:34 EDT 2016,true,main\Assignment6.java,typeDefined,Assignment6,main.Assignment6
1,Thu Oct 13 21:59:35 EDT 2016,true,grail\SayCommand.java,typeDefined,SayCommand,No Expected Tag
1,Thu Oct 13 21:59:35 EDT 2016,true,grail\TokenImpl.java,typeDefined,TokenImpl,No Expected Tag
1,Thu Oct 13 21:59:35 EDT 2016,true,grail\ProceedAllCommand.java,typeDefined,ProceedAllCommand,No Expected Tag
1,Thu Oct 13 21:59:35 EDT 2016,true,mp\Line.java,typeDefined,Line,No Expected Tag
