-1,Fri Sep 23 14:46:05 EDT 2016,true,main\Assignment4.java,typeDefined,Assignment4,main.Assignment4
7,Fri Sep 23 14:48:20 EDT 2016,true,main\ScanStringImpl.java,typeDefined,ScanStringImpl,@ScannerBean
8,Fri Sep 23 14:50:02 EDT 2016,true,main\ScanString.java,typeDefined,ScanString,@ScannerBean
15,Fri Sep 23 15:01:28 EDT 2016,true,main\WordToken.java,typeDefined,WordToken,@Word
16,Fri Sep 23 15:26:25 EDT 2016,true,main\QuotedStringToken.java,typeDefined,QuotedStringToken,@Quote
17,Fri Sep 23 15:28:26 EDT 2016,true,main\EndToken.java,typeDefined,EndToken,@End
18,Fri Sep 23 15:29:01 EDT 2016,true,main\MinusToken.java,typeDefined,MinusToken,@Minus//EC
19,Fri Sep 23 15:30:11 EDT 2016,true,main\NumberToken.java,typeDefined,NumberToken,@Number
20,Fri Sep 23 15:30:49 EDT 2016,true,main\PlusToken.java,typeDefined,PlusToken,@Plus//EC
21,Fri Sep 23 15:31:57 EDT 2016,true,main\StartToken.java,typeDefined,StartToken,@Start
22,Fri Sep 23 15:33:55 EDT 2016,true,main\ApproachCommand.java,typeDefined,ApproachCommand,No Expected Tag
23,Fri Sep 23 15:34:48 EDT 2016,true,main\CallCommand.java,typeDefined,CallCommand,@Call//EC
24,Fri Sep 23 15:35:38 EDT 2016,true,main\DefineCommand.java,typeDefined,DefineCommand,@Define//EC
25,Fri Sep 23 15:37:06 EDT 2016,true,main\FailCommand.java,typeDefined,FailCommand,@Fail
26,Fri Sep 23 15:38:15 EDT 2016,true,main\MoveCommand.java,typeDefined,MoveCommand,@Move
27,Fri Sep 23 15:39:09 EDT 2016,true,main\PassCommand.java,typeDefined,PassCommand,@Pass
28,Fri Sep 23 15:40:01 EDT 2016,true,main\ProceedAllCommand.java,typeDefined,ProceedAllCommand,@ProceedAll//EC
29,Fri Sep 23 15:40:57 EDT 2016,true,main\RedoCommand.java,typeDefined,RedoCommand,@Redo//EC
30,Fri Sep 23 15:41:41 EDT 2016,true,main\RepeatCommand.java,typeDefined,RepeatCommand,@Repeat//EC
31,Fri Sep 23 15:42:14 EDT 2016,true,main\RotateLeftArmCommand.java,typeDefined,RotateLeftArmCommand,@RotateLeftArm//EC
32,Fri Sep 23 15:42:47 EDT 2016,true,main\RotateRightArmCommand.java,typeDefined,RotateRightArmCommand,@RotateRightArm//EC
33,Fri Sep 23 15:43:23 EDT 2016,true,main\SayCommand.java,typeDefined,SayCommand,@Say
34,Fri Sep 23 15:43:55 EDT 2016,true,main\SleepCommand.java,typeDefined,SleepCommand,@Sleep//EC
35,Fri Sep 23 15:44:32 EDT 2016,true,main\ThreadCommand.java,typeDefined,ThreadCommand,@Thread//EC
36,Fri Sep 23 15:45:04 EDT 2016,true,main\UndoCommand.java,typeDefined,UndoCommand,@Undo//EC
37,Fri Sep 23 15:45:38 EDT 2016,true,main\WaitCommand.java,typeDefined,WaitCommand,@Wait//EC
38,Fri Sep 23 15:48:12 EDT 2016,true,main\Token.java,typeDefined,Token,No Expected Tag
39,Fri Sep 23 15:49:15 EDT 2016,true,main\WordTokenImpl.java,typeDefined,WordTokenImpl,@Word
40,Fri Sep 23 15:50:08 EDT 2016,true,main\NumberTokenImpl.java,typeDefined,NumberTokenImpl,@Number
42,Fri Sep 23 15:56:45 EDT 2016,true,main\Assignment4.java,expectedTypes,[main.Assignment4, @ScannerBean, @Number, @Word, @Quote, @Start, @End, @Plus//EC, @Minus//EC, ScanningIterator//EC, @RotatingLine//EC, @Move, @Pass, @Fail, @Say, @RotateLeftArm//EC, @RotateRightArm//EC, @Repeat//EC, @Define//EC, @Call//EC, @Thread//EC, @Wait//EC, @ProceedAll//EC, @Sleep//EC, @Undo//EC, @Redo//EC]
42,Fri Sep 23 15:56:45 EDT 2016,true,main\Assignment4.java,magic.number,Assignment4,3000,EXPR 3000
42,Fri Sep 23 15:56:45 EDT 2016,true,main\Assignment4.java,illegalMethodCall,Assignment4,processInput-->Scanner.nextLine
42,Fri Sep 23 15:56:45 EDT 2016,true,main\Assignment4.java,expectedClassInstantiations,Assignment4,main.Assignment4,@RotatingLine
42,Fri Sep 23 15:56:45 EDT 2016,true,main\Assignment4.java,expectedDeclaredSignatures,Assignment4,animateScanner:->*,Assignment4
42,Fri Sep 23 15:56:45 EDT 2016,true,main\Assignment4.java,expectedDeclaredSignatures,Assignment4,animateLine:->*//EC,Assignment4
43,Fri Sep 23 16:00:02 EDT 2016,false,RedoCommand,typeDefined,RedoCommand,@Redo//EC
43,Fri Sep 23 16:00:02 EDT 2016,false,WaitCommand,typeDefined,WaitCommand,@Wait//EC
